ER60001	ER60002	ER60017	ER60018	ER60167	ER62366	ER62506	ER64612	ER64810	ER65349	ER65459
1	4794	28	1	0	2	1	5	1	55166	12
1	6814	26	1	5	3	0	5	1	47779	12
1	6112	57	1	0	1	0	5	1	128600	16
1	2321	67	1	5	2	0	5	1	158836	17
1	4695	40	1	0	2	0	5	1	502000	16
1	7615	33	1	0	2	0	5	1	382800	16
1	490	71	1	1	4	0	5	1	51282	13
1	514	43	1	0	2	0	5	1	229550	13
1	932	38	1	0	3	0	5	1	173000	16
1	5372	33	1	0	2	0	1	1	25605	16
1	5510	29	1	0	3	0	5	1	60000	15
1	6097	28	1	0	3	0	5	1	48700	14
1	1451	85	1	5	2	0	5	1	92450	14
1	8369	46	1	0	1	0	5	2	134010	12
1	2928	74	1	5	1	0	5	1	78600	13
1	823	50	1	1	2	0	5	1	100315	17
1	154	80	1	5	3	0	5	1	41700	11
1	2326	54	2	0	2	0	1	1	44433	10
1	2945	35	1	0	2	0	5	1	25000	11
1	1547	34	1	0	2	0	1	1	47050	15
1	432	32	1	5	2	0	5	1	7891	13
1	4098	32	1	0	3	0	5	1	86050	11
1	4409	31	1	0	2	0	5	1	48050	14
1	2337	62	1	5	3	0	1	1	68886	11
1	737	62	1	0	3	0	5	1	128000	13
1	9046	50	2	0	3	2	1	1	65063	12
1	2624	28	1	0	2	0	1	1	64500	12
1	3657	70	1	5	2	0	1	1	138200	12
1	436	41	1	0	2	0	5	1	52000	12
1	5513	46	1	0	2	0	5	1	103150	16
1	6899	57	1	0	3	0	1	1	102000	10
1	7184	21	1	0	3	1	5	1	78707	12
1	562	88	1	5	3	0	5	1	75696	8
1	1588	59	1	0	2	0	5	1	170750	17
1	8601	34	1	0	3	0	1	1	61880	14
1	415	30	1	0	4	0	5	1	115000	15
1	1344	57	1	0	3	0	5	1	102004	14
1	1575	27	1	0	3	0	5	1	150020	16
1	6188	67	1	0	3	0	5	1	154498	12
1	2477	53	1	0	2	0	5	1	88620	16
1	8660	42	2	0	3	0	1	1	95000	14
1	1867	80	1	5	3	0	5	1	53822	12
1	1893	57	1	5	3	0	5	1	32244	10
1	2431	55	1	0	2	0	5	1	20672	9
1	2354	29	1	0	2	0	1	1	58100	15
1	868	77	1	5	2	0	5	4	69900	16
1	2509	49	1	0	1	0	5	4	176704	17
1	4931	44	1	0	2	0	5	4	220010	17
1	3698	46	1	0	2	0	5	1	158485	16
1	772	78	1	5	2	0	5	1	29000	12
1	1036	66	1	0	2	0	5	1	88000	17
1	2005	65	2	5	3	0	1	7	21900	16
1	2283	64	1	5	4	0	5	1	131480	14
1	3400	83	2	5	3	0	5	1	113681	17
1	8581	53	1	5	4	0	1	1	2	12
1	2827	82	1	0	4	0	5	4	200000	17
1	7730	50	1	0	2	0	5	1	1050100	16
1	830	80	2	5	2	0	5	4	45400	16
1	5323	52	1	0	3	0	5	4	161760	16
1	4997	51	1	0	3	0	5	1	243950	17
1	1195	82	1	5	5	0	5	2	31989	7
1	1088	36	1	5	5	0	5	2	28617	13
1	392	35	1	0	1	0	5	1	171080	17
1	8509	31	2	0	2	0	5	1	73000	14
1	1413	61	1	0	3	0	5	1	165983	99
1	9006	47	1	0	3	0	5	1	340350	16
1	7236	77	2	5	3	3	5	2	58038	8
1	3766	102	2	5	4	0	5	1	54017	16
1	6705	64	1	0	2	0	5	1	164550	16
1	5356	35	1	0	3	0	5	1	76700	14
1	7645	47	1	0	1	0	5	1	272350	16
1	4937	39	1	5	5	0	5	1	274000	16
1	6554	36	1	0	1	0	5	1	193020	13
1	1478	37	2	0	1	0	5	1	86003	17
1	8719	36	1	5	2	0	5	1	51867	11
1	1159	88	2	5	3	0	5	1	48116	15
1	380	64	2	0	1	0	5	1	49915	16
1	2651	34	1	0	2	0	1	1	53000	16
1	6373	32	1	0	2	0	5	1	74310	16
1	4757	30	2	0	1	0	5	1	44853	16
1	3361	62	1	0	2	0	5	1	88500	17
1	2926	59	1	5	2	0	1	1	88510	14
1	7417	39	1	0	1	0	5	1	85324	12
1	3405	34	1	0	3	0	5	1	49400	9
1	286	74	2	5	2	0	5	1	38264	15
1	305	62	2	5	3	0	5	2	11568	11
1	5422	54	1	0	2	0	5	2	118000	12
1	2625	43	2	5	3	0	5	2	9411	12
1	72	41	2	0	2	0	1	2	10050	10
1	130	24	1	0	3	0	5	2	5000	11
1	6229	23	2	0	2	0	5	2	25000	15
1	3032	23	2	5	2	0	1	2	24148	10
1	3835	20	2	5	4	0	5	2	21026	11
1	8784	85	2	5	5	0	5	1	19440	12
1	1743	64	1	5	3	0	5	1	89226	12
1	8355	63	1	5	3	0	5	1	73240	12
1	7517	33	1	0	2	0	1	1	60500	11
1	638	90	2	5	4	0	5	1	14508	11
1	948	68	1	5	4	0	5	1	40929	16
1	1187	88	1	0	3	0	5	1	116200	17
1	1436	61	1	0	3	0	5	1	180704	16
1	1326	31	1	0	3	0	5	1	214505	16
1	656	28	1	0	2	0	5	1	98000	17
1	2438	24	1	0	2	4	5	1	77000	16
1	6063	74	2	0	2	0	5	1	48742	17
1	64	71	2	5	1	0	5	1	30412	12
1	824	48	1	5	4	0	5	1	1680	99
1	8165	47	1	0	3	0	1	1	40108	12
1	6620	61	1	0	3	0	5	1	63302	11
1	5494	39	2	0	2	0	5	1	98583	10
1	1791	53	1	5	3	0	1	1	37753	16
1	8656	52	2	0	2	0	1	1	15000	14
1	2018	46	1	0	1	0	5	1	88996	12
1	8903	30	2	0	2	0	5	1	40500	13
1	1769	69	1	0	2	0	5	1	84586	16
1	1573	66	1	0	1	0	5	1	108146	17
1	2807	42	1	0	2	0	5	1	215100	16
1	2261	38	1	0	2	0	5	1	118905	14
1	1834	33	1	0	1	0	5	1	210300	16
1	1251	70	1	1	3	0	5	1	113323	16
1	1230	36	1	0	2	0	5	1	95670	17
1	2957	30	1	0	3	0	5	1	105405	16
1	3394	67	1	5	3	0	5	1	42080	16
1	4353	33	1	0	2	0	5	1	113000	17
1	1023	42	1	0	2	0	5	1	205200	16
1	1697	74	1	5	2	0	5	1	58730	16
1	1808	50	1	0	2	0	5	1	30110	16
1	1362	65	1	5	1	0	5	1	13690	6
1	2237	31	1	1	4	3	5	1	48300	14
1	1462	60	1	5	2	0	5	1	36334	10
1	4542	66	2	5	2	0	5	1	16476	16
1	2677	69	2	0	3	0	5	1	37410	17
1	4723	41	1	0	2	0	5	1	96602	14
1	8316	39	1	0	1	0	5	1	50000	13
1	7290	33	1	0	2	1	5	1	51000	12
1	2429	80	1	5	5	0	5	2	15600	99
1	1424	47	2	5	5	0	5	2	7200	14
1	2599	38	1	0	3	0	5	2	100800	12
1	3888	58	1	0	1	0	5	1	51002	12
1	3850	66	1	0	3	0	1	1	51210	12
1	2901	68	2	0	2	0	5	1	47878	15
1	4039	27	2	0	1	0	5	1	7852	16
1	2530	72	1	5	1	0	5	1	158900	17
1	4062	42	1	0	3	0	5	1	112100	12
1	4000	31	1	0	2	0	5	2	75000	15
1	6348	65	1	1	3	1	5	1	81798	13
1	3788	60	2	0	3	0	5	1	33896	13
1	3243	71	1	0	2	0	5	1	33200	12
1	6725	43	2	0	2	0	1	1	19636	13
1	4531	45	1	0	2	1	5	1	40000	13
1	3620	38	1	0	3	0	1	1	20000	11
1	8969	35	1	0	1	0	1	1	35002	11
1	6068	41	1	0	2	0	5	1	59656	15
1	6428	23	1	0	3	0	5	1	123000	13
1	466	70	1	0	1	0	5	1	138900	12
1	7035	50	2	0	2	0	5	1	30000	12
1	8191	36	1	0	1	0	5	1	101416	10
1	6370	26	1	0	3	0	5	1	103050	13
1	6025	44	1	0	3	0	5	1	122760	14
1	5741	28	1	0	1	0	1	1	52100	12
1	197	81	1	5	4	0	5	1	32671	12
1	1622	57	1	0	2	0	5	1	250100	17
1	1918	45	1	0	3	0	5	1	73200	12
1	7776	36	1	0	2	1	5	1	90100	16
1	8068	63	1	5	5	0	5	1	51958	10
1	8067	37	1	0	3	0	5	1	106400	15
1	7715	21	1	0	3	2	5	1	28000	15
1	7130	46	1	0	3	0	5	1	171000	12
1	7623	43	1	0	2	1	5	1	120026	12
1	110	57	2	5	3	0	5	1	8808	12
1	8687	94	2	5	3	0	5	1	0	8
1	1848	66	1	1	1	0	5	1	137520	16
1	5794	37	1	0	1	0	5	1	123000	16
1	8839	32	2	5	3	0	1	1	5000	12
1	7285	47	1	0	3	0	5	1	166100	17
1	5198	45	1	0	1	0	5	1	108700	16
1	8040	40	1	5	1	0	5	1	235100	17
1	5125	44	1	0	2	0	1	1	85000	13
1	5162	28	1	0	3	0	5	1	27000	12
1	6915	62	1	0	3	1	5	1	67058	11
1	2970	36	1	0	4	0	5	1	131000	16
1	1423	33	2	0	1	0	5	1	61050	17
1	1594	68	1	5	2	0	5	1	55720	12
1	3484	62	2	5	5	0	5	1	59000	14
1	5603	45	2	5	4	0	1	1	86600	15
1	3569	42	1	5	4	0	1	1	90345	13
1	6175	40	1	0	2	0	5	1	63400	12
1	6887	42	1	0	4	0	5	1	135904	17
1	6952	39	1	0	2	0	1	1	118002	12
1	1553	27	1	0	3	0	5	2	70500	16
1	1577	25	1	0	4	0	1	1	6232	12
1	9057	40	1	0	1	0	5	1	135018	10
1	3042	59	1	0	2	0	5	1	95894	17
1	6051	51	1	0	1	0	5	1	134000	16
1	2104	55	2	0	4	0	5	1	31456	12
1	3638	54	2	0	2	0	1	1	9750	12
1	3667	52	1	0	2	0	5	1	37606	12
1	3449	32	2	0	3	0	5	1	29701	17
1	5569	64	1	5	5	0	5	1	67800	11
1	4473	31	1	0	2	0	1	1	35000	10
1	6306	70	1	5	4	0	5	1	99360	14
1	8107	43	1	5	3	0	5	3	65750	13
1	5805	19	1	0	1	2	5	1	8500	13
1	8931	39	1	0	2	0	5	1	172100	17
1	119	76	1	5	4	0	5	1	20880	15
1	8902	42	1	0	2	0	5	1	362000	17
1	2254	39	2	5	4	0	5	1	36180	12
1	3326	38	2	0	3	3	1	1	58816	12
1	798	21	1	5	3	0	5	1	48750	14
1	5673	84	2	5	2	0	5	1	26020	8
1	3454	60	2	0	4	0	5	1	30000	10
1	6659	49	2	5	3	1	5	1	10427	11
1	1961	64	1	0	3	0	5	1	72912	14
1	7183	39	1	0	2	0	1	1	53510	12
1	6442	30	1	5	5	2	1	1	8988	11
1	6081	38	1	5	5	0	1	1	2325	99
1	5439	38	1	0	5	0	1	1	27756	12
1	5485	45	1	0	2	1	5	1	89460	12
1	8021	34	1	0	2	1	1	1	141900	16
1	2045	69	1	1	2	0	5	1	68150	15
1	991	46	1	0	1	0	5	1	68893	14
1	4056	44	2	0	2	0	5	1	137925	16
1	4840	28	1	0	3	0	1	1	51502	16
1	5420	72	1	5	1	0	5	1	45950	17
1	7076	66	1	5	5	2	5	1	7680	17
1	3801	47	1	0	2	0	5	1	105100	12
1	2593	44	1	0	4	0	5	1	209650	14
1	4097	60	1	0	2	1	5	1	72986	12
1	503	59	1	5	4	0	1	9	14016	12
1	8598	39	1	0	1	0	1	2	305500	17
1	6464	42	1	0	2	0	5	2	195100	12
1	5692	63	1	0	3	0	5	1	45000	17
1	919	81	2	5	2	1	5	1	34353	12
1	687	47	2	5	4	0	5	1	43767	12
1	1010	51	1	5	4	0	5	1	6360	14
1	5442	27	1	0	2	1	5	1	31487	14
1	8543	25	2	0	2	1	5	1	79505	17
1	4116	58	1	0	2	0	5	1	318100	17
1	6038	55	1	0	2	0	5	1	208000	17
1	812	66	2	0	3	0	5	1	58010	13
1	2702	40	2	0	1	0	1	1	87010	16
1	278	67	1	5	5	1	5	1	28030	13
1	2618	93	2	5	3	0	5	1	20400	12
1	2494	67	1	5	2	0	5	1	73100	14
1	5593	46	1	0	2	0	5	1	127010	12
1	7999	40	1	0	2	0	5	1	59100	17
1	1596	60	2	5	5	0	5	1	12072	12
1	5325	35	2	0	4	0	5	1	31500	16
1	3849	34	1	0	2	0	1	1	55500	16
1	1659	68	1	5	3	0	5	1	53204	16
1	3360	41	1	0	1	0	5	1	41001	16
1	3351	33	1	0	4	0	5	1	30000	14
1	2345	23	1	0	3	3	1	1	25002	17
1	109	86	1	5	2	0	5	1	37054	16
1	123	56	1	5	2	0	1	1	0	12
1	2562	67	2	0	1	0	5	1	32536	16
1	5639	56	1	0	1	0	5	1	102101	15
1	7302	55	1	0	2	0	5	1	120060	12
1	3475	31	1	0	1	0	5	1	191772	16
1	6974	31	2	0	3	0	5	1	46000	14
1	1007	29	1	0	4	0	5	1	50000	12
1	2923	28	1	0	3	0	1	1	63180	15
1	2934	35	1	0	1	0	5	2	99300	17
1	5873	58	1	0	4	0	5	1	173975	12
1	7540	39	2	0	2	0	5	1	34500	12
1	8539	37	1	0	3	1	5	1	212600	14
1	7190	27	2	0	4	0	1	1	15000	9
1	2428	42	1	0	3	0	5	9	98636	10
1	2920	39	1	5	3	0	5	1	70100	14
1	719	69	1	5	2	0	5	1	17995	12
1	285	58	2	5	4	0	5	1	18652	6
1	2876	57	1	0	2	0	5	1	79000	9
1	694	40	2	5	1	0	5	9	0	9
1	8763	38	1	0	4	0	1	1	43800	10
1	525	37	1	0	4	0	5	1	78000	14
1	6172	32	2	5	3	0	5	1	18540	11
1	8293	25	1	0	2	0	5	1	87000	15
1	379	68	1	5	3	0	5	1	76635	10
1	5766	57	1	5	3	0	5	1	29642	10
1	5048	40	1	5	3	0	1	1	61208	10
1	8589	45	1	0	2	0	5	1	118936	12
1	2194	39	1	0	2	0	1	1	49000	12
1	8227	43	1	0	3	1	5	1	42560	12
1	6215	64	2	5	2	0	1	1	26372	12
1	7827	45	1	0	2	0	5	1	262000	14
1	2790	34	1	0	1	0	5	1	111100	16
1	444	24	1	5	3	1	5	1	28600	17
1	6692	55	1	0	1	0	5	1	523200	17
1	8413	57	2	5	1	1	5	2	8100	12
1	2873	32	1	0	1	0	5	2	68000	11
1	241	29	1	5	4	0	1	2	9448	14
1	8304	25	2	5	3	1	5	2	3200	12
1	5153	40	1	0	3	0	5	2	71881	14
1	6803	34	2	0	2	0	5	2	1125	12
1	7654	57	1	5	3	0	5	2	83000	12
1	7345	36	1	0	3	0	5	1	137012	17
1	6027	34	1	0	2	0	5	1	470000	16
1	6467	25	2	0	1	2	5	1	15000	17
1	5666	62	1	5	3	0	5	1	277803	17
1	3222	57	1	0	1	0	5	1	160900	16
1	7372	26	1	0	2	3	1	2	62000	11
1	308	61	2	0	2	0	5	1	43500	14
1	3045	35	1	0	2	0	5	1	72005	14
1	5058	32	1	0	2	0	1	1	33040	12
1	5072	55	1	0	4	0	5	1	105000	12
1	209	52	1	0	4	1	1	1	19200	11
1	202	81	1	5	3	0	5	4	170700	16
1	1592	64	1	5	5	0	5	1	59800	10
1	6877	27	1	0	2	1	1	1	48000	15
1	2177	29	1	0	3	0	5	1	87000	99
1	4052	64	1	0	2	0	5	1	132800	17
1	2743	66	1	0	1	0	5	1	56700	14
1	4729	54	1	0	2	0	5	1	121240	16
1	3170	42	2	0	1	0	5	1	42000	14
1	4327	38	1	0	3	0	5	1	156002	13
1	4376	28	1	0	2	0	5	1	47125	14
1	3769	27	2	0	2	0	5	1	40000	16
1	4922	22	1	0	1	1	1	1	30002	12
1	1739	49	2	0	2	0	5	1	48010	13
1	4833	51	1	5	2	0	5	1	74020	11
1	8550	34	1	0	3	2	5	1	185100	12
1	8856	79	1	5	2	0	5	1	58365	17
1	4895	53	1	0	2	0	5	1	208350	17
1	5210	52	1	0	4	0	5	1	403600	17
1	7110	44	1	0	2	0	5	1	110000	16
1	6990	42	1	0	3	0	5	1	145100	17
1	46	65	1	0	2	0	5	1	177650	17
1	2958	35	1	0	3	0	5	1	226295	17
1	918	32	1	0	1	0	5	1	136500	16
1	872	29	2	0	3	0	5	1	40000	16
1	1548	65	1	5	1	0	5	1	850903	17
1	3328	38	1	0	2	0	5	1	153140	16
1	844	34	1	0	2	3	5	7	235100	16
1	760	74	1	5	5	0	5	1	33825	7
1	689	65	1	5	2	0	5	1	60277	12
1	8871	27	2	0	4	0	5	1	14553	12
1	1454	66	1	0	5	0	5	1	107000	12
1	5885	42	1	0	4	3	5	1	61000	14
1	2589	70	2	5	1	0	5	1	11994	16
1	7990	38	1	0	1	0	5	1	242020	13
1	323	68	1	5	3	0	5	1	114810	16
1	648	46	1	0	2	0	1	1	32000	11
1	6629	43	1	0	3	0	1	1	67325	10
1	8983	40	1	0	4	0	1	1	33673	14
1	4481	19	1	5	2	0	1	1	0	7
1	268	62	1	0	3	0	1	1	18208	12
1	6973	33	1	0	1	0	5	9	66300	11
1	4132	49	2	5	4	0	1	1	15164	16
1	5121	27	1	0	2	0	5	1	100100	14
1	5629	45	1	0	3	0	5	1	701000	16
1	5199	56	1	0	1	0	5	1	213315	17
1	560	61	2	5	5	0	5	1	18346	14
1	1025	47	2	0	2	0	1	1	29115	14
1	3748	40	1	0	2	0	5	1	117600	14
1	139	37	1	0	4	0	5	1	50050	14
1	3939	34	1	0	3	0	5	1	60100	14
1	5527	20	1	0	1	4	1	1	18236	14
1	8243	41	2	0	2	0	5	1	41419	14
1	4950	50	1	0	2	2	5	1	69400	12
1	5986	42	1	0	2	0	5	1	54020	14
1	6530	31	1	0	2	0	5	1	168240	15
1	963	65	1	0	2	0	5	1	130600	16
1	5843	27	1	0	2	2	5	1	51600	12
1	3344	34	1	0	2	0	5	2	18600	99
1	1355	61	1	5	1	1	5	1	149550	14
1	4832	62	1	0	1	0	5	1	75000	14
1	3695	29	1	0	1	0	5	1	87600	17
1	87	79	2	0	2	0	5	1	93810	14
1	5497	22	1	0	3	3	5	1	133335	16
1	1756	54	1	0	2	0	5	1	283236	17
1	4980	25	2	5	1	2	5	1	24001	16
1	2299	75	1	5	3	0	5	1	55388	17
1	2054	59	1	0	3	0	5	1	221100	15
1	5430	59	1	0	3	0	5	1	200410	12
1	3080	55	1	0	1	0	5	9	150291	16
1	8533	49	1	0	2	0	5	1	129636	16
1	3054	43	1	0	2	0	5	1	97010	16
1	3812	32	1	0	2	0	5	1	179100	16
1	3739	28	1	5	2	2	5	1	93700	15
1	5696	51	2	0	3	0	1	1	53000	14
1	8696	28	1	0	3	0	1	1	16200	14
1	8354	26	2	5	3	0	1	1	30150	13
1	5621	31	1	0	2	0	5	1	49500	15
1	2186	85	2	5	2	0	5	1	15396	12
1	2027	65	1	0	1	0	5	1	175823	17
1	1645	63	1	5	4	0	5	1	15037	13
1	1479	62	2	0	1	0	5	1	34570	17
1	7343	27	1	0	2	0	5	1	32412	11
1	2924	23	1	0	2	0	1	1	28550	13
1	229	55	2	5	5	0	5	1	0	12
1	1020	36	1	0	2	0	1	1	34000	12
1	6096	36	1	0	3	0	5	1	10708	12
1	2556	73	1	5	4	0	5	1	10872	10
1	3656	49	1	0	1	0	5	1	148000	16
1	2595	57	1	0	2	0	1	1	41506	12
1	7127	51	1	5	2	0	5	1	121300	16
1	3286	23	1	5	3	0	1	2	57909	13
1	442	76	1	5	1	0	5	1	38308	13
1	748	42	1	0	3	0	5	1	65005	17
1	3500	33	1	0	1	0	5	7	68000	16
1	149	68	1	5	2	0	5	1	28286	16
1	7065	39	1	0	3	0	5	1	145016	17
1	1411	80	2	5	5	0	5	1	101700	13
1	3692	62	1	0	1	0	5	1	106400	16
1	3772	69	1	0	1	0	5	1	136264	17
1	6703	34	1	0	3	0	5	1	114000	99
1	1223	31	1	0	1	0	5	1	215000	17
1	2742	32	1	0	2	0	1	1	55000	16
1	5916	29	1	0	1	0	1	1	65030	17
1	4444	59	1	5	2	0	5	1	84000	16
1	2447	42	1	0	4	0	5	1	52200	14
1	6614	39	1	0	1	0	5	1	95000	12
1	8778	38	1	0	2	0	5	1	70020	16
1	1856	32	1	0	2	0	5	1	130001	17
1	1096	29	1	0	2	0	5	1	50331	17
1	340	73	1	5	3	0	5	1	43732	12
1	1246	73	2	5	2	0	5	1	13281	16
1	6344	52	1	0	3	0	1	1	88851	13
1	804	26	2	0	4	0	5	1	29343	12
1	96	62	2	5	2	0	5	1	0	10
1	1205	44	2	0	2	0	5	1	26400	12
1	6130	43	2	0	2	2	1	1	65020	12
1	3237	25	1	0	3	0	1	1	88400	12
1	5126	24	2	0	4	0	5	1	24800	12
1	3575	21	2	0	4	0	5	1	21750	14
1	5130	41	1	0	2	0	5	1	114210	12
1	6613	71	2	5	4	1	5	1	15372	12
1	7090	52	1	0	2	0	5	1	100400	12
1	1157	28	2	0	1	0	5	1	15070	11
1	6456	50	1	0	2	0	5	1	146084	16
1	5354	48	1	0	2	0	5	1	80600	12
1	5641	44	1	0	2	0	5	2	128177	16
1	912	25	1	0	1	0	1	2	55020	12
1	166	29	1	0	4	0	1	1	26000	11
1	663	26	1	0	4	0	1	1	26540	13
1	1240	83	2	5	5	0	5	1	57201	14
1	1589	59	1	0	5	0	5	1	19992	12
1	1902	58	1	0	3	0	1	1	41950	12
1	4718	28	1	0	2	0	5	1	44000	13
1	8351	39	1	0	2	0	5	1	100300	16
1	3101	68	1	5	5	0	5	1	20800	15
1	530	40	1	0	4	0	5	1	34000	14
1	2294	29	1	0	2	0	5	1	76000	15
1	2289	58	1	0	3	0	5	1	115200	15
1	5507	37	1	0	3	0	5	1	84000	14
1	5758	37	1	0	1	0	1	1	112010	14
1	2320	29	1	0	2	0	5	1	2	14
1	2236	36	2	0	3	0	1	1	55000	16
1	4195	30	1	0	1	0	5	1	25250	14
1	269	71	1	5	2	0	5	1	33149	14
1	281	28	1	0	2	0	5	1	11000	14
1	7720	26	1	0	2	1	5	1	2116	14
1	1192	49	1	0	2	0	5	1	122020	12
1	2454	52	1	0	2	2	5	1	47413	13
1	6506	33	2	0	2	0	1	1	58305	14
1	121	81	2	5	3	0	5	1	16850	12
1	4320	52	1	0	2	0	5	1	108921	12
1	5611	30	1	0	2	0	5	1	110680	16
1	6515	24	1	0	1	1	5	1	50000	16
1	1006	59	1	0	1	0	5	1	150026	13
1	5972	38	1	0	2	0	1	1	67700	9
1	99	57	1	0	2	0	5	1	54500	12
1	1391	77	1	5	2	0	5	1	40981	17
1	491	51	1	0	2	0	5	1	264340	16
1	6433	50	1	0	2	0	5	1	401000	16
1	8920	46	1	0	2	0	5	1	69000	17
1	7308	36	1	0	2	0	5	1	205150	17
1	1682	30	2	0	2	0	1	1	64501	15
1	1282	27	2	0	3	0	1	1	90200	16
1	1381	59	1	0	3	0	5	1	92055	14
1	764	52	1	0	3	0	5	1	152000	12
1	5089	34	1	0	3	0	5	1	145006	14
1	4458	63	2	5	2	0	5	1	57026	12
1	3183	58	1	5	3	0	5	1	105500	14
1	8019	52	1	0	3	0	1	1	83000	12
1	886	87	2	5	5	0	1	1	20740	12
1	2697	60	1	0	1	0	5	1	139002	16
1	6982	41	1	0	2	0	5	1	82436	12
1	2516	39	1	0	2	0	5	1	205100	15
1	1003	63	1	5	2	0	5	1	42100	13
1	7396	62	1	1	2	0	5	1	99000	12
1	2914	57	1	0	2	0	5	1	205010	15
1	722	56	1	5	3	0	5	1	18711	12
1	6750	31	1	0	3	0	1	1	63002	16
1	6078	27	1	0	1	0	5	1	42853	16
1	720	26	1	5	2	0	1	1	80100	16
1	6623	25	2	0	1	0	5	1	53055	16
1	7311	61	1	0	1	0	5	1	113020	16
1	7317	30	1	0	2	0	5	1	202000	16
1	3251	39	1	0	2	0	5	1	47600	16
1	1244	72	1	5	3	0	5	1	47682	12
1	1357	70	1	0	3	0	5	1	71181	17
1	8326	49	2	0	4	0	5	1	43550	17
1	3420	40	1	0	3	0	5	1	30010	14
1	3777	31	1	0	2	0	1	3	42100	15
1	8737	28	1	0	2	0	1	1	47840	8
1	3756	44	1	0	1	1	1	1	70576	12
1	8161	41	2	0	2	0	5	1	78874	16
1	3545	76	1	5	2	0	5	1	32640	12
1	5404	39	1	0	4	0	5	1	89100	12
1	1403	51	1	0	2	0	5	1	48000	12
1	5195	48	2	0	2	0	5	1	55500	12
1	6331	58	1	0	2	0	5	1	67000	12
1	4628	40	1	0	2	0	5	1	55300	14
1	1183	32	1	0	1	0	5	1	150000	12
1	6394	22	1	0	3	0	5	1	26000	12
1	6377	73	1	5	3	1	5	1	103000	16
1	6176	71	1	5	4	0	1	1	19274	7
1	2542	34	2	5	1	0	5	1	92012	14
1	520	68	1	5	5	0	5	1	68557	6
1	3046	43	1	0	3	0	5	1	28500	10
1	389	45	1	5	4	0	5	1	14400	12
1	5640	70	2	0	2	4	1	1	14981	12
1	1855	72	1	5	4	0	5	1	84576	12
1	2515	77	1	1	1	0	5	1	38741	14
1	4232	50	2	0	2	1	5	1	64054	12
1	56	77	1	5	1	0	5	1	35350	16
1	8398	53	1	0	2	1	5	1	89120	14
1	5076	56	1	5	3	0	5	1	78500	15
1	2840	55	1	0	2	0	5	1	99200	15
1	1631	54	1	0	3	0	5	1	149276	15
1	4917	29	2	5	3	0	5	1	7332	15
1	693	25	2	0	1	0	1	1	25050	14
1	3314	23	1	0	3	2	5	1	21003	15
1	2409	29	1	0	2	0	5	1	88012	16
1	1029	31	1	0	1	2	5	1	99550	16
1	3019	80	1	5	2	0	5	1	48108	12
1	8529	50	1	5	2	0	5	1	200500	12
1	8171	57	1	0	3	0	5	1	90050	12
1	4724	50	1	0	1	0	5	1	270060	17
1	1978	35	1	0	2	0	5	1	105000	14
1	4198	34	1	0	2	0	5	1	124100	14
1	3190	76	2	0	2	0	5	1	35124	11
1	6297	56	2	5	5	0	5	1	18840	12
1	5271	60	1	0	3	0	5	1	57276	12
1	8252	31	1	0	3	2	5	1	27500	16
1	2268	26	1	0	3	0	5	1	72002	14
1	8624	27	1	0	2	1	5	1	10000	12
1	2432	56	1	1	2	0	5	1	120600	14
1	3879	28	1	0	2	0	5	1	74100	17
1	7258	45	2	0	4	0	5	1	26381	14
1	7378	37	1	0	2	9	1	9	32000	99
1	6445	72	1	5	3	0	5	1	67000	15
1	8632	51	1	0	1	0	5	1	114006	16
1	7745	48	1	0	1	2	5	1	102273	16
1	3143	45	1	0	1	0	5	1	48000	12
1	4230	24	1	5	2	0	5	1	12741	14
1	2731	23	2	5	4	0	5	1	500	15
1	2495	23	1	5	1	0	5	1	3543	13
1	8469	19	1	0	1	3	5	1	15120	12
1	6972	67	1	5	3	1	5	1	49058	14
1	1798	66	1	0	2	0	1	1	273017	17
1	1954	45	2	0	4	0	5	1	45910	15
1	3805	21	1	0	2	2	8	1	11987	14
1	3074	41	1	0	3	0	5	1	67000	14
1	1875	55	1	0	2	0	5	1	235002	17
1	337	87	1	5	1	0	5	1	27600	14
1	901	51	1	0	3	0	5	3	168500	14
1	2453	60	2	0	4	0	5	1	46389	14
1	2136	54	1	0	1	0	5	1	229958	12
1	7697	50	1	0	2	0	5	1	88010	12
1	4778	36	1	0	3	0	5	1	92141	16
1	959	61	1	0	4	0	5	1	122623	12
1	3834	31	1	0	3	0	5	1	108000	16
1	8887	36	1	0	2	0	5	1	110200	13
1	7911	82	2	5	5	0	5	1	39839	15
1	8197	55	1	5	3	0	1	1	0	17
1	7851	25	1	0	2	2	1	1	75000	12
1	8202	60	1	0	1	0	1	3	71840	15
1	1662	55	1	5	3	0	5	1	8892	12
1	2464	60	2	0	3	0	1	1	39800	11
1	6709	40	2	0	2	0	5	1	85548	16
1	770	37	1	5	3	0	5	1	10212	12
1	5617	37	2	0	2	0	5	1	38000	14
1	619	32	1	0	2	0	5	1	63215	16
1	7695	18	2	0	1	1	5	1	1000	12
1	8189	38	1	0	3	0	5	1	40000	12
1	2083	66	1	0	4	0	5	1	86129	12
1	1053	55	1	0	3	0	5	1	126663	12
1	1385	35	2	0	4	0	1	1	44276	10
1	5374	38	1	0	3	0	5	1	66000	16
1	7611	44	1	5	5	0	5	1	5888	12
1	3371	34	1	0	3	0	5	1	70700	11
1	7015	26	1	0	1	0	1	1	35876	14
1	1330	21	1	9	2	3	1	1	26002	12
