Zip	State	County	City	ZrentValue
16601	PA	Blair	Altoona	766
2909	RI	Providence	Providence	1293
97322	OR	Linn	Albany	1275
98117	WA	King	Seattle	2761
22031	VA	Fairfax	Fairfax	2454
82009	WY	Laramie	Cheyenne	1513
32503	FL	Escambia	Pensacola	1034
44070	OH	Cuyahoga	North Olmsted	1328
59715	MT	Gallatin	Bozeman	1841
91306	CA	Los Angeles	Los Angeles	2684
6066	CT	Tolland	Vernon Rockville	1516
85379	AZ	Maricopa	Surprise	1307
56601	MN	Beltrami	Bemidji	1242
11520	NY	Nassau	Freeport	2806
28792	NC	Henderson	Hendersonville	1161
62301	IL	Adams	Quincy	1139
2864	RI	Providence	Cumberland	1645
44312	OH	Summit	Akron	871
76262	TX	Denton	Trophy Club	2368
3820	NH	Strafford	Dover	1701
47630	IN	Warrick	Newburgh	1312
33884	FL	Polk	Winter Haven	1274
30180	GA	Carroll	Villa Rica	1154
92543	CA	Riverside	Hemet	1266
17111	PA	Dauphin	Lower Paxton	1276
98374	WA	Pierce	South Hill	1720
94954	CA	Sonoma	Petaluma	2768
33462	FL	Palm Beach	Lantana	1636
10001	NY	New York	New York	3778
90744	CA	Los Angeles	Los Angeles	2346
95757	CA	Sacramento	Elk Grove	1966
28451	NC	Brunswick	Leland	1230
99223	WA	Spokane	Spokane	1460
12020	NY	Saratoga	Malta	1788
89012	NV	Clark	Henderson	1464
6513	CT	New Haven	New Haven	1396
91607	CA	Los Angeles	Los Angeles	3482
85286	AZ	Maricopa	Chandler	1725
30344	GA	Fulton	East Point	987
53151	WI	Waukesha	New Berlin	1810
48124	MI	Wayne	Dearborn	1113
20109	VA	Prince William	Manassas	1687
32084	FL	Saint Johns	Saint Augustine	1353
78415	TX	Nueces	Corpus Christi	1170
32205	FL	Duval	Jacksonville	1045
93313	CA	Kern	Bakersfield	1387
70806	LA	East Baton Rouge	Baton Rouge	1376
76706	TX	McLennan	Waco	1108
75701	TX	Smith	Tyler	1121
30046	GA	Gwinnett	Lawrenceville	1259
30189	GA	Cherokee	Woodstock	1522
63011	MO	Saint Louis	Ballwin	1797
62002	IL	Madison	Alton	800
74105	OK	Tulsa	Tulsa	1134
96001	CA	Shasta	Redding	1294
78537	TX	Hidalgo	Donna	906
45458	OH	Montgomery	Centerville	1776
85023	AZ	Maricopa	Phoenix	1331
42071	KY	Calloway	Murray	1031
1841	MA	Essex	Lawrence	1707
33060	FL	Broward	Pompano Beach	1654
98032	WA	King	Kent	1873
33029	FL	Broward	Pembroke Pines	2499
54880	WI	Douglas	Superior	1005
7740	NJ	Monmouth	Long Branch	2182
7666	NJ	Bergen	Teaneck	2299
59801	MT	Missoula	Missoula	1298
60586	IL	Will	Plainfield	1815
3102	NH	Hillsborough	Manchester	1419
59601	MT	Lewis and Clark	Helena	1201
1930	MA	Essex	Gloucester	2158
25801	WV	Raleigh	Beckley	787
57103	SD	Minnehaha	Sioux Falls	1141
2893	RI	Kent	West Warwick	1493
60654	IL	Cook	Chicago	1870
94061	CA	San Mateo	Redwood City	4207
55418	MN	Hennepin	Minneapolis	1595
42104	KY	Warren	Bowling Green	1257
53402	WI	Racine	Caledonia	1233
90048	CA	Los Angeles	Los Angeles	4314
48195	MI	Wayne	Southgate	1081
37174	TN	Maury	Spring Hill	1631
19966	DE	Sussex	Millsboro	1338
85746	AZ	Pima	Tucson	1012
89149	NV	Clark	Las Vegas	1322
78210	TX	Bexar	San Antonio	1053
97404	OR	Lane	Eugene	1381
95695	CA	Yolo	Woodland	1623
94560	CA	Alameda	Newark	2957
19114	PA	Philadelphia	Philadelphia	1409
92591	CA	Riverside	Temecula	2138
7202	NJ	Union	Elizabeth	1708
10304	NY	Richmond	New York	2085
35244	AL	Jefferson	Hoover	1795
92879	CA	Riverside	Corona	2005
95380	CA	Stanislaus	Turlock	1331
6340	CT	New London	Town of Groton	1475
23323	VA	Chesapeake City	Chesapeake	1546
37830	TN	Anderson	Oak Ridge	961
75038	TX	Dallas	Irving	1765
8080	NJ	Gloucester	Washington Township	1930
29650	SC	Greenville	Greer	1519
77381	TX	Montgomery	The Woodlands	2224
96786	HI	Honolulu	Wahiawa	2152
60007	IL	Cook	Elk Grove Village	1783
48312	MI	Macomb	Sterling Heights	1427
19606	PA	Berks	Exeter Township	1274
8618	NJ	Mercer	Trenton	1427
10705	NY	Westchester	Yonkers	2564
54729	WI	Chippewa	Chippewa Falls	1145
40218	KY	Jefferson	Louisville	998
58503	ND	Burleigh	Bismarck	1733
77356	TX	Montgomery	Montgomery	1789
98683	WA	Clark	Vancouver	1766
37217	TN	Davidson	Nashville	1408
32082	FL	Saint Johns	Ponte Vedra Beach	2592
88011	NM	Dona Ana	Las Cruces	1178
92410	CA	San Bernardino	San Bernardino	1292
39042	MS	Rankin	Brandon	1423
74014	OK	Tulsa	Broken Arrow	1286
97213	OR	Multnomah	Portland	2034
20707	MD	Prince Georges	Laurel	1836
85258	AZ	Maricopa	Scottsdale	2263
91362	CA	Ventura	Thousand Oaks	3625
30132	GA	Paulding	Dallas	1288
98312	WA	Kitsap	Bremerton	1443
30238	GA	Clayton	Irondale	897
91311	CA	Los Angeles	Los Angeles	2867
67203	KS	Sedgwick	Wichita	786
6405	CT	New Haven	Branford	1617
18951	PA	Bucks	Richland Township	1476
72204	AR	Pulaski	Little Rock	787
48313	MI	Macomb	Sterling Heights	1411
28734	NC	Macon	Franklin	1002
92374	CA	San Bernardino	Redlands	1789
94401	CA	San Mateo	San Mateo	3488
76013	TX	Tarrant	Arlington	1473
96707	HI	Honolulu	Kapolei	2563
98031	WA	King	East Hill-Meridian	2077
91701	CA	San Bernardino	Rancho Cucamonga	2443
19901	DE	Kent	Dover	1241
78729	TX	Williamson	Jollyville	1661
80017	CO	Arapahoe	Aurora	1743
11249	NY	Kings	New York	3208
94531	CA	Contra Costa	Antioch	2348
92707	CA	Orange	Santa Ana	2448
76006	TX	Tarrant	Arlington	1814
28677	NC	Iredell	Statesville	878
90007	CA	Los Angeles	Los Angeles	2598
39120	MS	Adams	Natchez	959
92107	CA	San Diego	San Diego	3054
53132	WI	Milwaukee	Franklin	1242
8723	NJ	Ocean	Brick	1851
40165	KY	Bullitt	Shepherdsville	1119
97233	OR	Multnomah	Portland	1611
60565	IL	Du Page	Naperville	2372
30117	GA	Carroll	Carrollton	935
98203	WA	Snohomish	Everett	1842
10801	NY	Westchester	New Rochelle	2883
33131	FL	Miami-Dade	Miami	2246
77571	TX	Harris	La Porte	1453
60612	IL	Cook	Chicago	1607
92703	CA	Orange	Santa Ana	2470
15236	PA	Allegheny	Baldwin Township	1205
80920	CO	El Paso	Colorado Springs	1694
92570	CA	Riverside	Perris	1713
95401	CA	Sonoma	Santa Rosa	2424
92264	CA	Riverside	Palm Springs	2028
60607	IL	Cook	Chicago	1942
53216	WI	Milwaukee	Milwaukee	940
29710	SC	York	Clover	1403
64068	MO	Clay	Liberty	1330
19904	DE	Kent	Dover	1256
30341	GA	Dekalb	Chamblee	1878
76248	TX	Tarrant	Keller	2214
71603	AR	Jefferson	Pine Bluff	776
35601	AL	Morgan	Decatur	738
80010	CO	Arapahoe	Aurora	1611
79416	TX	Lubbock	Lubbock	1161
33162	FL	Miami-Dade	North Miami Beach	1782
11040	NY	Nassau	North New Hyde Park	3114
27511	NC	Wake	Cary	1446
77706	TX	Jefferson	Beaumont	1568
33071	FL	Broward	Coral Springs	2312
32578	FL	Okaloosa	Niceville	1504
80112	CO	Arapahoe	Centennial	2176
60901	IL	Kankakee	Kankakee	1002
19083	PA	Delaware	Havertown	2002
93555	CA	Kern	Ridgecrest	1201
60107	IL	Cook	Streamwood	1605
94131	CA	San Francisco	San Francisco	4540
2904	RI	Providence	North Providence	1422
20815	MD	Montgomery	Friendship Village	3483
20817	MD	Montgomery	Bethesda	3630
19152	PA	Philadelphia	Philadelphia	1335
50310	IA	Polk	Des Moines	1224
37922	TN	Knox	Knoxville	1788
62269	IL	Saint Clair	O Fallon	1336
95134	CA	Santa Clara	San Jose	3057
35209	AL	Jefferson	Homewood	1755
44133	OH	Cuyahoga	North Royalton	1497
6053	CT	Hartford	New Britain	1444
92240	CA	Riverside	Desert Hot Springs	1392
80204	CO	Denver	Denver	1808
78596	TX	Hidalgo	Weslaco	946
98059	WA	King	Renton	2425
20735	MD	Prince Georges	Clinton	1946
47715	IN	Vanderburgh	Evansville	1199
37312	TN	Bradley	Cleveland	1211
48642	MI	Midland	Midland	1027
33764	FL	Pinellas	Clearwater	1395
89139	NV	Clark	Las Vegas	1327
11756	NY	Nassau	Levittown	2791
53719	WI	Dane	Madison	1602
34243	FL	Sarasota	Sarasota	1787
20783	MD	Prince Georges	Chillum	1900
78541	TX	Hidalgo	Edinburg	987
99163	WA	Whitman	Pullman	1347
85257	AZ	Maricopa	Scottsdale	1512
29466	SC	Charleston	Mount Pleasant	2435
80206	CO	Denver	Denver	2471
80209	CO	Denver	Denver	2588
33713	FL	Pinellas	Saint Petersburg	1262
63130	MO	Saint Louis	University City	1158
60504	IL	Kane	Aurora	1613
33404	FL	Palm Beach	Riviera Beach	1640
55433	MN	Anoka	Coon Rapids	1449
30329	GA	Dekalb	North Druid Hills	2000
32301	FL	Leon	Tallahassee	979
91505	CA	Los Angeles	Burbank	3014
48021	MI	Macomb	Eastpointe	916
19013	PA	Delaware	Chester Township	1013
60659	IL	Cook	Chicago	1648
47304	IN	Delaware	Muncie	1067
37814	TN	Hamblen	Morristown	946
72762	AR	Washington	Springdale	1244
20170	VA	Fairfax	Herndon	2267
36526	AL	Baldwin	Daphne	1404
45150	OH	Clermont	Milford	1384
55109	MN	Ramsey	Maplewood	1457
33169	FL	Miami-Dade	Miami Gardens	1805
48071	MI	Oakland	Madison Heights	1205
45215	OH	Hamilton	Wyoming	1126
55122	MN	Dakota	Eagan	1606
29301	SC	Spartanburg	Spartanburg	1054
34683	FL	Pinellas	Palm Harbor	1639
30014	GA	Newton	Covington	1031
92867	CA	Orange	Orange	3078
77025	TX	Harris	Houston	2671
90620	CA	Orange	Buena Park	2590
21113	MD	Anne Arundel	Odenton	1937
97211	OR	Multnomah	Portland	2070
28052	NC	Gaston	Gastonia	834
92612	CA	Orange	Irvine	2964
44039	OH	Lorain	North Ridgeville	1346
34684	FL	Pinellas	Palm Harbor	1351
85048	AZ	Maricopa	Phoenix	1654
10305	NY	Richmond	New York	2121
77377	TX	Harris	Tomball	1842
29841	SC	Aiken	North Augusta	890
85367	AZ	Yuma	Yuma	1045
3038	NH	Rockingham	Derry	1740
45036	OH	Warren	Lebanon	1588
19047	PA	Bucks	Middletown Township	2069
70817	LA	East Baton Rouge	Baton Rouge	1617
80027	CO	Boulder	Louisville	2317
48640	MI	Midland	Midland	985
93635	CA	Merced	Los Banos	1310
34208	FL	Manatee	Bradenton	1384
32541	FL	Okaloosa	Destin	1850
77073	TX	Harris	Houston	1363
27560	NC	Wake	Morrisville	1580
50401	IA	Cerro Gordo	Mason City	791
93012	CA	Ventura	Camarillo	2623
85741	AZ	Pima	Tucson	1129
30213	GA	Fulton	Fairburn	1264
91750	CA	Los Angeles	La Verne	2538
33903	FL	Lee	North Fort Myers	1303
30161	GA	Floyd	Rome	973
72653	AR	Baxter	Mountain Home	958
98002	WA	King	Auburn	1731
33143	FL	Miami-Dade	Glenvar Heights	2299
90068	CA	Los Angeles	Los Angeles	4755
50023	IA	Polk	Ankeny	1630
45417	OH	Montgomery	Dayton	640
2816	RI	Kent	Coventry	1638
50322	IA	Polk	Urbandale	1409
30342	GA	Fulton	Sandy Springs	3021
94534	CA	Solano	Fairfield	2402
23832	VA	Chesterfield	Chesterfield	1397
53208	WI	Milwaukee	Milwaukee	854
43214	OH	Franklin	Columbus	1685
90032	CA	Los Angeles	Los Angeles	2312
47711	IN	Vanderburgh	Evansville	846
14086	NY	Erie	Lancaster	1578
11357	NY	Queens	New York	2393
68521	NE	Lancaster	Lincoln	1267
23321	VA	Chesapeake City	Chesapeake	1539
33801	FL	Polk	Lakeland	956
34287	FL	Sarasota	North Port	1438
98229	WA	Whatcom	Bellingham	1757
94014	CA	San Mateo	Daly City	3322
93292	CA	Tulare	Visalia	1243
72956	AR	Crawford	Van Buren	879
77354	TX	Montgomery	The Woodlands	1921
77044	TX	Harris	Houston	1548
46033	IN	Hamilton	Carmel	2016
71112	LA	Bossier	Bossier City	1027
78723	TX	Travis	Austin	1795
33905	FL	Lee	Fort Myers	1247
21742	MD	Washington	Hagerstown	1288
50701	IA	Black Hawk	Waterloo	1010
94520	CA	Contra Costa	Concord	2354
54401	WI	Marathon	Wausau	1019
49505	MI	Kent	Grand Rapids	1262
4103	ME	Cumberland	Portland	1872
75230	TX	Dallas	Dallas	3993
46123	IN	Hendricks	Avon	1353
39532	MS	Harrison	Biloxi	1155
23229	VA	Henrico	Henrico	1593
98107	WA	King	Seattle	2641
48507	MI	Genesee	Flint	670
37160	TN	Bedford	Shelbyville	1108
46222	IN	Marion	Indianapolis	720
98926	WA	Kittitas	Ellensburg	1456
45103	OH	Clermont	Batavia	1359
14304	NY	Niagara	Niagara Falls	983
91206	CA	Los Angeles	Glendale	2984
95688	CA	Solano	Vacaville	2214
19141	PA	Philadelphia	Philadelphia	1142
21136	MD	Baltimore	Reisterstown	1751
32904	FL	Brevard	West Melbourne	1485
91107	CA	Los Angeles	Pasadena	3032
39180	MS	Warren	Vicksburg	1072
23059	VA	Henrico	Glen Allen	2058
89183	NV	Clark	Las Vegas	1251
93001	CA	Ventura	Ventura	2500
33709	FL	Pinellas	Kenneth City	1214
37923	TN	Knox	Knoxville	1320
71270	LA	Lincoln	Ruston	1290
36303	AL	Houston	Dothan	927
2908	RI	Providence	Providence	1437
97214	OR	Multnomah	Portland	2333
80503	CO	Boulder	Longmont	2226
76132	TX	Tarrant	Fort Worth	2048
36532	AL	Baldwin	Fairhope	1581
75087	TX	Rockwall	Rockwall	1995
60060	IL	Lake	Mundelein	1710
54914	WI	Outagamie	Appleton	1116
21842	MD	Worcester	Ocean City	1483
90807	CA	Los Angeles	Long Beach	2560
8820	NJ	Middlesex	Edison	2707
92831	CA	Orange	Fullerton	2777
75077	TX	Denton	Lewisville	1972
56401	MN	Crow Wing	Brainerd	1189
3301	NH	Merrimack	Concord	1564
46544	IN	Saint Joseph	Mishawaka	816
2720	MA	Bristol	Fall River	1504
44128	OH	Cuyahoga	Cleveland	847
33334	FL	Broward	Oakland Park	1650
62025	IL	Madison	Edwardsville	1350
94561	CA	Contra Costa	Oakley	2246
34759	FL	Osceola	Poinciana	1203
94133	CA	San Francisco	San Francisco	5393
20010	DC	District of Columbia	Washington	2952
84401	UT	Weber	Ogden	1087
15146	PA	Allegheny	Monroeville	1203
28031	NC	Mecklenburg	Cornelius	1591
19116	PA	Philadelphia	Philadelphia	1513
28211	NC	Mecklenburg	Charlotte	2123
95835	CA	Sacramento	Sacramento	1832
93905	CA	Monterey	Salinas	1951
61614	IL	Peoria	Peoria	1176
20746	MD	Prince Georges	Suitland-Silver Hill	1734
94043	CA	Santa Clara	Mountain View	3813
85138	AZ	Pinal	Maricopa	1117
60543	IL	Kendall	Oswego	1920
92629	CA	Orange	Dana Point	3505
80521	CO	Larimer	Fort Collins	1655
40502	KY	Fayette	Lexington	1748
2886	RI	Kent	Warwick	1542
33460	FL	Palm Beach	Lake Worth	1523
60101	IL	Du Page	Addison	1770
7731	NJ	Monmouth	Howell	2242
1701	MA	Middlesex	Framingham	2369
6614	CT	Fairfield	Stratford	1988
52601	IA	Des Moines	Burlington	882
15227	PA	Allegheny	Baldwin Township	1034
21227	MD	Baltimore	Halethorpe	1601
61821	IL	Champaign	Champaign	1085
90063	CA	Los Angeles	East Los Angeles	2187
95662	CA	Sacramento	Orangevale	1712
34608	FL	Hernando	Spring Hill	1143
61107	IL	Winnebago	Rockford	1127
92065	CA	San Diego	Ramona	2450
85014	AZ	Maricopa	Phoenix	1259
20007	DC	District of Columbia	Washington	3896
72032	AR	Faulkner	Conway	904
98604	WA	Clark	Battle Ground	1804
95116	CA	Santa Clara	San Jose	3083
7109	NJ	Essex	Belleville	1635
48178	MI	Oakland	South Lyon	1910
90806	CA	Los Angeles	Long Beach	2366
31204	GA	Bibb	Macon	821
77079	TX	Harris	Houston	3270
71901	AR	Garland	Hot Springs	934
97236	OR	Multnomah	Portland	1681
21239	MD	Baltimore City	Baltimore	1350
92113	CA	San Diego	San Diego	2123
87107	NM	Bernalillo	Albuquerque	1190
1020	MA	Hampden	Chicopee	1450
33803	FL	Polk	Lakeland	1162
92571	CA	Riverside	Perris	1649
43420	OH	Sandusky	Fremont	950
90001	CA	Los Angeles	Florence-Graham	2250
33351	FL	Broward	Sunrise	1644
42003	KY	McCracken	Paducah	892
60517	IL	Du Page	Woodridge	1832
19026	PA	Delaware	Drexel Hill	1389
65401	MO	Phelps	Rolla	749
30060	GA	Cobb	Marietta	1213
30315	GA	Fulton	Atlanta	1024
84403	UT	Weber	Ogden	1185
91104	CA	Los Angeles	Pasadena	2815
74074	OK	Payne	Stillwater	1406
84062	UT	Utah	Pleasant Grove	1519
49417	MI	Ottawa	Grand Haven	1355
77056	TX	Harris	Houston	2986
90033	CA	Los Angeles	Los Angeles	2324
55414	MN	Hennepin	Minneapolis	1799
32211	FL	Duval	Jacksonville	1047
42141	KY	Barren	Glasgow	934
79915	TX	El Paso	El Paso	858
27614	NC	Wake	Raleigh	1961
14226	NY	Erie	Amherst	1449
98444	WA	Pierce	Parkland	1416
33813	FL	Polk	Lakeland Highlands	1362
19136	PA	Philadelphia	Philadelphia	1143
77093	TX	Harris	Houston	1194
38104	TN	Shelby	Memphis	1164
42001	KY	McCracken	Paducah	1055
12203	NY	Albany	Albany	1552
68506	NE	Lancaster	Lincoln	1264
60005	IL	Cook	Arlington Heights	1917
95209	CA	San Joaquin	Stockton	1600
98370	WA	Kitsap	Poulsbo	1866
35603	AL	Morgan	Decatur	990
32208	FL	Duval	Jacksonville	861
26301	WV	Harrison	Clarksburg	815
28270	NC	Mecklenburg	Charlotte	1880
6489	CT	Hartford	Southington	1639
21212	MD	Baltimore City	Baltimore	1654
28409	NC	New Hanover	Wilmington	1534
94952	CA	Sonoma	Petaluma	2772
70123	LA	Jefferson	River Ridge	1567
33770	FL	Pinellas	Largo	1386
48152	MI	Wayne	Livonia	1357
77477	TX	Fort Bend	Stafford	1535
24073	VA	Montgomery	Christiansburg	1195
32958	FL	Indian River	Sebastian	1394
85203	AZ	Maricopa	Mesa	1320
33619	FL	Hillsborough	Palm River-Clair Mel	1143
37803	TN	Blount	Maryville	1210
94526	CA	Contra Costa	Danville	4237
78727	TX	Travis	Austin	1705
85339	AZ	Maricopa	Phoenix	1309
78731	TX	Travis	Austin	3210
68134	NE	Douglas	Omaha	1279
84067	UT	Weber	Roy	1279
98201	WA	Snohomish	Everett	1611
28079	NC	Union	Indian Trail	1465
77382	TX	Montgomery	The Woodlands	2337
75252	TX	Dallas	Dallas	2335
94941	CA	Marin	Mill Valley	5380
6770	CT	New Haven	Naugatuck	1498
20877	MD	Montgomery	Gaithersburg	1976
85213	AZ	Maricopa	Mesa	1582
21703	MD	Frederick	Frederick	1625
33705	FL	Pinellas	Saint Petersburg	1302
14626	NY	Monroe	Town of Greece	1451
55311	MN	Hennepin	Maple Grove	1967
63108	MO	Saint Louis City	Saint Louis	1566
93036	CA	Ventura	Oxnard	2444
33990	FL	Lee	Cape Coral	1472
27804	NC	Nash	Rocky Mount	894
60046	IL	Lake	Lindenhurst	1615
62703	IL	Sangamon	Springfield	828
98499	WA	Pierce	Lakewood	1484
90220	CA	Los Angeles	Compton	2282
80120	CO	Arapahoe	Littleton	2075
30274	GA	Clayton	Riverdale	863
11105	NY	Queens	New York	2283
60652	IL	Cook	Chicago	1492
33823	FL	Polk	Auburndale	1136
6611	CT	Fairfield	Trumbull	2245
92806	CA	Orange	Anaheim	2809
33317	FL	Broward	Plantation	1892
95351	CA	Stanislaus	Modesto	1241
27205	NC	Randolph	Asheboro	1028
95901	CA	Yuba	Marysville	1285
77034	TX	Harris	Houston	1325
22701	VA	Culpeper	Culpeper	1522
2150	MA	Suffolk	Chelsea	2244
30308	GA	Fulton	Atlanta	1682
95661	CA	Placer	Roseville	2100
1810	MA	Essex	Town of Andover	2728
93458	CA	Santa Barbara	Santa Maria	1725
10465	NY	Bronx	New York	1867
30542	GA	Hall	Flowery Branch	1384
49341	MI	Kent	Rockford	1619
81005	CO	Pueblo	Pueblo	1219
33032	FL	Miami-Dade	Princeton	1708
30068	GA	Cobb	Marietta	2301
67846	KS	Finney	Garden City	1142
76903	TX	Tom Green	San Angelo	947
46201	IN	Marion	Indianapolis	722
99508	AK	Anchorage	Anchorage	1657
32810	FL	Orange	Lockhart	1251
60174	IL	Kane	Saint Charles	1831
98168	WA	King	Burien	1934
60446	IL	Will	Romeoville	1555
60532	IL	Du Page	Lisle	1946
32080	FL	Saint Johns	Butler Beach	1889
80907	CO	El Paso	Colorado Springs	1380
40241	KY	Jefferson	Barbourmeade	1804
34652	FL	Pasco	New Port Richey	942
23518	VA	Norfolk City	Norfolk	1296
71107	LA	Caddo	Shreveport	797
95382	CA	Stanislaus	Turlock	1554
68025	NE	Dodge	Fremont	1148
59105	MT	Yellowstone	Billings	1355
33138	FL	Miami-Dade	Miami	2162
30030	GA	Dekalb	Decatur	2286
55404	MN	Hennepin	Minneapolis	1464
10550	NY	Westchester	Mount Vernon	2208
48237	MI	Oakland	Oak Park	1200
28056	NC	Gaston	Gastonia	1236
37876	TN	Sevier	Sevierville	1286
93245	CA	Kings	Lemoore	1262
40245	KY	Jefferson	Coldstream	2063
14621	NY	Monroe	Rochester	881
26101	WV	Wood	Parkersburg	810
90230	CA	Los Angeles	Culver City	3359
92270	CA	Riverside	Rancho Mirage	3344
95765	CA	Placer	Rocklin	2242
22203	VA	Arlington	Arlington	2571
19138	PA	Philadelphia	Philadelphia	1151
19426	PA	Montgomery	Upper Providence Township	2048
3060	NH	Hillsborough	Nashua	1729
55432	MN	Anoka	Fridley	1446
80111	CO	Arapahoe	Greenwood Village	2903
97420	OR	Coos	Coos Bay	1190
75051	TX	Dallas	Grand Prairie	1257
91789	CA	Los Angeles	Walnut	2804
91773	CA	Los Angeles	San Dimas	2501
98144	WA	King	Seattle	2525
95301	CA	Merced	Atwater	1253
90242	CA	Los Angeles	Downey	2413
23505	VA	Norfolk City	Norfolk	1301
75238	TX	Dallas	Dallas	2316
93619	CA	Fresno	Clovis	2035
46614	IN	Saint Joseph	South Bend	1013
85392	AZ	Maricopa	Avondale	1266
11364	NY	Queens	New York	2260
91711	CA	Los Angeles	Claremont	2619
95407	CA	Sonoma	Santa Rosa	2428
24012	VA	Roanoke City	Roanoke	866
43560	OH	Lucas	Sylvania	1660
24541	VA	Danville City	Danville	936
33069	FL	Broward	Pompano Beach	1446
66049	KS	Douglas	Lawrence	1548
60525	IL	Cook	La Grange	1933
34990	FL	Martin	Palm City	2283
80601	CO	Adams	Brighton	1834
77340	TX	Walker	Huntsville	1346
65536	MO	Laclede	Lebanon	795
95945	CA	Nevada	Grass Valley	1658
48174	MI	Wayne	Romulus	935
44281	OH	Medina	Wadsworth	1353
36832	AL	Lee	Auburn	1235
32277	FL	Duval	Jacksonville	1192
44106	OH	Cuyahoga	Cleveland	954
74403	OK	Muskogee	Muskogee	796
14424	NY	Ontario	Town of Canandaigua	1535
78212	TX	Bexar	San Antonio	1252
20901	MD	Montgomery	Silver Spring	2303
54302	WI	Brown	Green Bay	837
40503	KY	Fayette	Lexington	1244
69101	NE	Lincoln	North Platte	1127
6111	CT	Hartford	Newington	1604
80917	CO	El Paso	Colorado Springs	1390
77365	TX	Montgomery	Porter	1551
15102	PA	Allegheny	Bethel Park	1463
78108	TX	Guadalupe	Cibolo	1574
46142	IN	Johnson	Greenwood	1315
44515	OH	Mahoning	Austintown	871
95820	CA	Sacramento	Sacramento	1393
48234	MI	Wayne	Detroit	746
98116	WA	King	Seattle	2693
92807	CA	Orange	Anaheim	3033
61604	IL	Peoria	Peoria	801
91355	CA	Los Angeles	Santa Clarita	2623
96080	CA	Tehama	Red Bluff	1142
23606	VA	Newport News City	Newport News	1431
76543	TX	Bell	Killeen	825
52761	IA	Muscatine	Muscatine	1050
85268	AZ	Maricopa	Fountain Hills	1921
16602	PA	Blair	Altoona	766
63128	MO	Saint Louis	Concord	1459
19154	PA	Philadelphia	Philadelphia	1456
89107	NV	Clark	Las Vegas	1124
28560	NC	Craven	New Bern	1000
91754	CA	Los Angeles	Monterey Park	2530
91790	CA	Los Angeles	West Covina	2360
30312	GA	Fulton	Atlanta	1787
70068	LA	Saint John the Baptist	La Place	1196
74820	OK	Pontotoc	Ada	854
33055	FL	Miami-Dade	Miami Gardens	1810
96002	CA	Shasta	Redding	1287
97520	OR	Jackson	Ashland	1828
32405	FL	Bay	Panama City	1203
19151	PA	Philadelphia	Philadelphia	1213
46342	IN	Lake	Hobart	1202
37664	TN	Sullivan	Kingsport	1016
22630	VA	Warren	Front Royal	1281
60169	IL	Cook	Hoffman Estates	1701
48236	MI	Wayne	Grosse Pointe Woods	1714
95370	CA	Tuolumne	Sonora	1481
23453	VA	Virginia Beach City	Virginia Beach	1416
17522	PA	Lancaster	Ephrata Township	1109
33441	FL	Broward	Deerfield Beach	1736
32065	FL	Clay	Orange Park	1284
46062	IN	Hamilton	Noblesville	1479
91001	CA	Los Angeles	Altadena	2951
78043	TX	Webb	Laredo	1074
54016	WI	Saint Croix	Hudson	1670
30705	GA	Murray	Chatsworth	1037
95361	CA	Stanislaus	Oakdale	1532
46825	IN	Allen	Fort Wayne	1149
40511	KY	Fayette	Lexington	1158
92203	CA	Riverside	Indio	2091
34689	FL	Pinellas	Tarpon Springs	1494
85323	AZ	Maricopa	Avondale	1175
29212	SC	Richland	Columbia	1238
95120	CA	Santa Clara	San Jose	4095
48322	MI	Oakland	West Bloomfield	2086
27540	NC	Wake	Holly Springs	1579
78610	TX	Hays	Buda	1704
45459	OH	Montgomery	Centerville	1596
10573	NY	Westchester	Port Chester	3299
97304	OR	Marion	Salem	1694
37206	TN	Davidson	Nashville	1836
30078	GA	Gwinnett	Snellville	1372
50158	IA	Marshall	Marshalltown	875
55118	MN	Dakota	West Saint Paul	1548
61008	IL	Boone	Belvidere	1285
92651	CA	Orange	Laguna Beach	5459
29406	SC	Charleston	North Charleston	1218
29642	SC	Pickens	Easley	1325
70809	LA	East Baton Rouge	Baton Rouge	1519
70094	LA	Jefferson	Westwego	1160
90301	CA	Los Angeles	Inglewood	2362
70501	LA	Lafayette	Lafayette	984
95409	CA	Sonoma	Santa Rosa	2661
62226	IL	Saint Clair	Belleville	896
32807	FL	Orange	Orlando	1240
15217	PA	Allegheny	Pittsburgh	1722
73703	OK	Garfield	Enid	1123
79605	TX	Taylor	Abilene	933
44313	OH	Summit	Akron	1205
44129	OH	Cuyahoga	Parma	1045
77380	TX	Montgomery	The Woodlands	1657
84003	UT	Utah	American Fork	1616
89178	NV	Clark	Las Vegas	1359
94070	CA	San Mateo	San Carlos	4628
19713	DE	New Castle	Newark	1336
98030	WA	King	Kent	1964
93705	CA	Fresno	Fresno	1126
20886	MD	Montgomery	Montgomery Village	1743
