Zip	NoReturns	SingleReturns	UnempComp	StudentLoanDeductions	TaxableIncome
66441	1820	390	432	300	69354
66442	510	20	131	136	16962
66449	80	0	0	29	2911
66451	140	50	0	24	5495
66502	2130	750	351	669	86712
66503	1140	390	135	319	45623
66507	100	40	0	23	3941
66508	320	80	50	38	12519
66509	190	40	183	34	7594
66510	40	0	0	0	1762
66512	280	80	129	37	11356
66514	140	30	0	0	5244
66515	40	0	0	0	1342
66516	30	0	0	0	928
66517	130	30	0	38	5002
66520	50	0	0	31	2038
66521	130	30	0	0	4800
66523	230	60	130	32	9123
66524	230	60	104	33	9000
66526	60	0	0	0	2251
66527	0	0	0	0	0
66528	60	0	0	22	2291
66531	120	30	0	44	4534
66532	50	0	0	0	1861
66533	130	40	0	22	5084
66534	260	80	0	44	10473
66535	190	60	119	60	7634
66536	300	70	0	32	10327
66537	100	30	0	12	3985
66538	280	80	0	43	10930
66539	240	50	196	47	9452
66540	60	0	0	0	2589
66541	40	0	0	0	2198
66542	260	80	108	35	10675
66543	60	20	0	0	2171
66544	20	0	0	0	878
66546	110	50	0	0	4195
66547	610	150	102	156	24109
66548	70	20	0	0	2679
66549	120	40	0	0	4711
66550	40	0	0	0	1773
66552	30	0	0	0	1185
66554	40	0	0	0	1462
66603	60	30	0	0	2368
66604	1640	680	313	375	67841
66605	1160	320	246	147	45791
66606	790	320	206	148	32964
66607	240	90	113	35	9201
66608	300	90	159	28	11953
66609	520	170	209	80	20858
66610	610	210	0	82	24672
66611	770	310	124	151	30764
66612	60	40	0	0	2455
66614	2540	980	419	470	104105
66615	260	90	0	51	10859
66616	340	100	161	57	13631
66617	740	180	146	79	29751
66618	700	210	109	76	28065
66619	200	60	76	35	7421
66701	660	120	124	87	24885
66710	50	0	0	0	1654
66711	30	0	0	0	1360
66712	110	30	0	29	4551
66713	330	60	157	43	12416
66716	30	0	0	0	890
66717	50	0	0	0	2060
66720	710	140	107	104	27370
66724	70	0	0	0	2547
66725	350	80	0	24	13392
66732	30	0	0	0	1599
66733	150	40	0	26	5712
66734	20	0	0	0	856
66735	30	0	0	0	880
66736	260	50	82	30	9865
66738	20	0	0	0	819
66739	290	70	103	0	11080
66740	30	0	0	0	1138
66743	260	60	0	23	10275
66746	30	0	0	0	2128
66748	180	60	0	0	7136
66749	470	110	110	49	18162
66751	60	0	0	0	3035
66753	80	20	0	0	3351
66754	20	0	0	0	905
66755	70	0	0	0	2626
66756	60	0	0	0	2398
66757	200	50	120	0	7476
66761	30	0	0	0	1684
66762	1170	330	226	174	45900
66763	250	70	0	31	9715
66767	20	0	0	0	957
66769	40	0	0	0	1443
66770	90	0	0	37	3639
66771	70	20	0	0	2578
66772	40	0	0	0	1845
66773	50	0	0	0	1897
66776	80	0	0	0	3078
66777	30	0	0	0	1328
66779	40	0	0	0	1365
66780	40	0	0	0	1560
66781	80	20	0	0	3147
66783	140	60	0	25	5550
66801	1730	390	567	241	66748
66830	0	0	0	0	0
66833	40	0	0	0	1449
66834	70	0	0	36	2977
66835	110	30	0	22	4497
66839	230	80	115	26	9417
66840	50	0	0	0	1967
66842	20	0	0	0	923
66843	0	0	0	0	0
66845	80	20	0	42	3022
66846	240	50	111	19	9203
66849	30	0	0	0	1375
66851	30	0	0	0	1062
66852	50	0	0	0	2023
66853	20	0	0	0	886
66854	60	30	0	0	2247
66856	100	20	0	0	3917
66857	60	30	0	0	2265
66858	40	0	0	0	1459
66860	80	30	0	38	3053
66861	220	50	68	29	8409
66864	30	0	0	0	1208
66865	80	0	0	0	2983
66866	120	30	123	31	4532
66868	60	20	0	0	2324
66869	50	0	0	22	1782
66871	90	40	0	0	3566
66872	90	0	0	28	3438
66873	20	0	0	0	846
66901	410	100	126	63	15642
66933	40	0	0	0	2064
66935	190	40	0	35	7038
66936	50	0	0	0	2956
66937	60	20	0	33	2393
66938	80	20	0	0	2957
66939	40	0	0	0	1653
66940	30	0	0	0	951
66941	30	0	0	0	1256
66942	0	0	0	0	0
66943	60	0	0	0	2575
66944	30	0	0	0	3054
66945	80	30	0	0	3129
66948	50	0	0	0	2298
66949	50	0	0	0	1970
66951	40	0	0	0	1609
66952	30	0	0	0	1251
66953	50	0	0	0	1881
66956	100	20	0	0	3845
66958	40	0	0	0	2013
66959	30	0	0	0	2058
66962	0	0	0	0	0
66966	60	30	0	0	2713
66967	150	30	0	39	5524
66968	120	30	0	34	4501
67001	120	50	0	37	4614
67002	880	250	203	157	34265
67003	180	60	0	30	6717
67004	60	30	0	0	2276
67005	920	250	233	104	36173
67008	30	0	0	0	1035
67009	50	20	0	0	1946
67010	930	200	304	133	36021
67013	250	60	146	25	9883
67017	140	50	0	34	5663
67019	70	0	0	0	2498
67020	130	30	0	0	4820
67022	100	30	0	32	4103
67024	50	0	0	0	1798
67025	260	50	0	48	10381
67026	340	80	108	38	13314
67029	80	20	0	29	3071
67030	170	50	0	31	6890
67031	160	40	0	25	6240
67035	90	40	0	28	3671
67037	2040	590	427	373	81299
67038	30	0	0	0	1287
67039	230	80	70	52	9324
67042	1050	300	287	148	41679
67045	210	50	112	24	8619
67047	30	0	0	0	1351
67050	130	40	0	0	4950
67051	40	0	0	0	1384
67052	600	150	136	142	23043
67054	90	30	0	31	3172
67056	220	50	52	40	8692
67057	0	0	0	0	0
67058	140	30	0	0	5456
67059	70	20	0	32	2467
67060	1060	270	371	134	41775
67062	320	80	34	61	12306
67063	290	40	103	56	10613
67065	20	0	0	0	890
67066	30	0	0	0	1596
67067	130	30	149	0	4995
67068	300	90	85	27	11731
67070	80	20	0	0	3407
67072	40	0	0	0	2435
67073	30	0	0	0	1038
67074	130	50	0	0	5145
67101	320	80	153	77	12146
67103	30	0	0	0	979
67104	190	60	0	0	7543
67106	30	0	0	0	1237
67107	240	50	0	31	9224
67108	110	30	0	0	4249
67109	30	0	0	0	1042
67110	680	180	172	108	27006
67111	40	0	0	0	1899
67112	40	0	0	0	2699
67114	1540	380	326	234	59405
67117	120	30	0	0	4401
67118	60	0	0	33	2406
67119	110	40	0	0	4503
67120	100	40	0	0	4245
67123	40	0	0	0	1535
67124	570	170	92	76	22814
67127	40	0	0	0	1668
67131	0	0	0	0	0
67132	20	0	0	0	800
67133	510	120	83	49	19758
67134	40	0	0	0	1827
67135	240	70	0	20	9708
67137	50	0	0	0	2149
67138	40	0	0	0	1743
67140	50	20	0	0	1804
67142	30	0	0	0	1381
67144	210	50	0	37	8331
67146	150	60	74	0	5820
67147	690	150	172	110	26973
67149	80	30	0	0	2808
67151	40	0	0	0	1509
67152	610	150	109	72	24033
67154	120	50	0	0	4571
67156	990	270	188	127	39131
67159	0	0	0	0	0
67202	170	140	0	71	7945
67203	1950	750	471	335	79308
67204	1410	380	474	167	54323
67205	970	350	228	117	38770
67206	850	400	181	134	35650
67207	1990	720	466	335	81463
67208	1120	470	241	263	46030
67209	1170	400	268	216	47889
67210	450	90	125	48	16962
67211	980	290	277	135	38963
67212	3620	1230	700	582	148624
67213	1010	310	266	143	39941
67214	350	110	171	66	13309
67215	520	180	120	108	21091
67216	1270	370	349	133	49518
67217	2110	650	579	262	85048
67218	1410	540	280	270	57786
67219	810	240	146	138	32239
67220	1040	400	166	201	42959
67223	30	0	0	0	1068
67226	1340	610	218	301	55769
67227	20	0	0	0	875
67228	90	30	0	43	3142
67230	500	190	171	50	19432
67232	40	0	0	0	1801
67235	770	230	179	135	30436
67301	810	200	232	124	31654
67330	140	40	0	51	5242
67332	40	0	0	0	1918
67333	180	50	105	0	7315
67335	190	50	82	0	7339
67336	80	0	0	0	3291
67337	670	160	206	58	26076
67341	30	0	0	0	1342
67342	60	20	0	19	2406
67344	70	0	0	0	2700
67346	30	0	0	0	1356
67347	30	0	0	0	1107
67349	70	30	0	0	2609
67351	60	0	0	0	2557
67352	20	0	0	0	884
67353	30	0	0	0	1228
67354	50	0	0	0	1757
67356	160	40	127	21	6259
67357	710	160	154	79	28178
67360	40	0	0	0	2137
67361	110	40	0	18	4245
67401	3430	980	623	574	135286
67410	740	160	154	110	28942
67416	100	40	0	24	3959
67420	350	80	78	80	13471
67422	110	30	0	0	4222
67423	40	0	0	0	2653
67425	60	0	0	0	2043
67427	30	0	0	0	1223
67428	130	40	0	22	5088
67430	40	0	0	0	1656
67431	200	60	117	32	7517
67432	460	80	130	73	18253
67436	50	0	0	0	1926
67437	70	30	0	29	2842
67438	20	0	0	0	839
67439	230	50	0	40	9119
67441	80	20	0	19	3106
67442	30	0	0	0	982
67443	170	30	0	0	6278
67444	30	0	0	0	1239
67445	40	0	0	0	1700
67446	50	0	0	0	2105
67447	30	0	0	0	1002
67448	100	40	0	34	3885
67449	210	50	0	23	8560
67450	40	0	0	0	1664
67451	60	30	0	0	2303
67454	60	0	0	0	2114
67455	130	50	0	33	4874
67456	340	90	0	53	13370
67457	60	20	0	0	2477
67458	40	0	0	0	2935
67460	1200	360	185	236	47415
67464	100	40	0	0	3747
67466	40	0	0	0	1645
67467	230	60	96	53	8564
67468	50	0	0	0	2769
67470	30	0	0	0	1321
67473	110	40	0	0	4672
67474	0	0	0	0	0
67480	130	30	0	24	5321
67481	40	0	0	0	1400
67483	40	0	0	0	1352
67484	70	20	0	0	2708
67485	40	0	0	0	2122
67487	100	30	0	33	3921
67490	90	40	0	0	3490
67491	30	0	0	0	980
67492	0	0	0	0	0
67501	1390	320	254	179	53423
67502	1760	500	253	233	69229
67505	180	50	66	0	7222
67510	30	0	0	0	1154
67511	30	0	0	0	1119
67512	40	0	0	0	2375
67514	60	20	0	0	2283
67516	30	20	0	0	1305
67520	50	20	0	0	2544
67522	170	30	0	43	6497
67523	50	0	0	0	2158
67524	50	20	0	0	2083
67525	100	50	0	39	4079
67526	210	70	0	22	8288
67529	20	0	0	0	850
67530	1250	290	179	178	48179
67543	140	30	0	21	5228
67544	260	50	76	31	10422
67545	0	0	0	0	0
67546	200	50	0	0	7635
67547	140	40	0	0	5754
67548	100	30	0	34	4112
67550	340	90	0	57	13257
67552	60	20	0	0	2362
67554	320	70	85	47	11886
67556	20	0	0	0	955
67557	60	0	0	0	2340
67560	150	40	0	25	5885
67561	120	20	0	28	4509
67563	50	0	0	0	2481
67564	30	0	0	0	1078
67565	30	0	0	0	1397
67566	40	0	0	0	1699
67567	40	0	0	0	1820
67568	30	0	0	0	992
67570	100	40	0	46	3793
67572	40	30	0	0	1390
67574	40	0	0	0	1547
67575	30	0	0	0	1128
67576	140	40	0	0	5540
67578	100	40	0	21	4004
67579	210	50	0	63	7981
67581	30	0	0	0	1097
67583	60	0	0	0	2095
67584	30	0	0	0	1483
67601	1500	490	133	303	60319
67621	0	0	0	0	0
67622	40	0	0	0	1492
67623	0	0	0	0	0
67625	20	0	0	0	875
67631	30	0	0	0	1785
67632	30	0	0	0	1529
67634	0	0	0	0	0
67637	230	70	0	36	9585
67638	30	0	0	0	1634
67640	30	0	0	0	1214
67642	120	50	0	45	4965
67643	30	0	0	0	2061
67644	30	0	0	0	1724
67645	30	0	0	0	1174
67646	50	20	0	0	1996
67647	20	0	0	0	905
67648	40	0	0	0	1299
67649	0	0	0	0	0
67650	0	0	0	0	0
67651	50	0	0	0	2543
67653	30	0	0	0	1559
67654	260	60	0	38	10044
67657	40	0	0	0	2153
67661	240	50	0	40	9530
67663	220	70	0	69	8402
67664	0	0	0	0	0
67665	340	90	0	52	13579
67669	120	30	0	49	4763
67671	130	50	0	0	5535
67672	180	50	0	21	7170
67701	460	130	84	72	18107
67730	100	30	0	42	4052
67731	30	0	0	0	1193
67732	40	0	0	0	1502
67735	330	100	0	53	13039
67737	40	0	0	0	1412
67738	50	30	0	0	2053
67739	20	0	0	0	914
67740	140	40	0	53	5488
67741	30	0	0	0	1975
67744	0	0	0	0	0
67745	30	0	0	0	1400
67748	170	40	0	41	6877
67749	180	60	0	0	6905
67751	0	0	0	0	0
67752	110	30	0	0	4269
67753	30	20	0	0	1322
67756	140	30	0	18	5315
67757	40	0	0	0	1993
67758	70	30	0	31	2726
67761	20	0	0	0	754
67762	30	0	0	0	1488
67764	40	0	0	0	1637
67801	1740	380	181	159	63712
67831	60	30	0	31	2423
67834	80	30	0	21	3220
67835	210	60	0	36	8142
67837	60	20	0	0	2077
67838	70	0	0	0	2326
67839	120	40	0	22	5049
67841	20	0	0	0	899
67842	30	0	0	0	1209
67844	80	30	0	0	2896
67846	2170	460	241	219	79215
67849	30	0	0	0	1081
67850	40	0	0	0	2025
67851	200	50	0	31	7588
67853	60	20	0	0	2228
67854	100	40	0	0	4034
67855	150	30	0	24	5725
67859	40	20	0	0	1624
67860	200	50	0	0	7395
67861	160	40	0	29	5940
67862	30	0	0	0	1893
67863	40	20	0	0	1944
67864	130	20	0	21	5120
67865	70	30	0	0	2741
67867	100	0	0	0	3834
67869	90	40	0	46	3561
67870	100	20	0	0	3939
67871	330	70	0	34	12605
67876	90	30	0	0	3701
67877	160	30	0	0	5840
67878	140	40	0	34	5132
67879	100	40	0	25	3608
67880	520	120	93	58	19281
67882	30	0	0	0	1112
67901	1280	250	112	81	44364
67950	150	50	0	0	5962
67951	350	90	63	22	13163
67952	70	0	0	0	2801
67954	60	30	0	0	2059
99999	1720	580	423	63	67908
0	255090	73540	61164	33354	10126490
40003	150	40	0	0	5853
40004	1960	560	450	219	78365
40006	330	80	135	38	12959
40007	0	0	0	0	0
40008	280	90	98	27	10786
40009	60	0	0	0	2100
40010	30	0	0	0	951
40011	170	60	66	0	6831
40012	40	0	0	0	1497
40013	440	110	124	52	17331
40014	1100	300	224	139	42382
40019	230	60	98	26	8932
40022	50	30	0	0	1890
40023	280	90	73	31	11043
40026	270	90	0	41	10454
40031	1180	300	156	217	44825
40033	670	160	184	90	26471
40036	20	0	0	0	1338
40037	220	60	84	20	8684
40040	30	0	0	0	1163
40045	210	70	111	36	8399
40046	120	30	129	0	4689
40047	1640	410	400	236	64937
40050	100	40	0	25	4182
40051	310	80	112	35	12316
40052	40	0	0	0	1620
40055	150	40	0	23	6142
40056	240	70	115	44	9617
40057	210	70	61	0	8432
40059	730	340	0	83	28649
40060	60	0	0	0	2535
40062	40	0	0	0	2002
40065	1840	530	389	299	72092
40067	310	100	145	48	11930
40068	160	30	0	25	6413
40069	510	120	132	65	20417
40070	60	0	0	0	2497
40071	990	220	223	103	38236
40075	90	30	0	0	3578
40076	220	60	81	16	8562
40077	50	20	0	0	2082
40078	150	50	0	29	5985
40104	70	0	0	0	2551
40107	160	50	112	17	6345
40108	780	190	210	82	30518
40109	200	50	48	0	7937
40111	90	30	0	0	3682
40115	50	0	0	0	1810
40117	180	40	82	0	7255
40118	590	160	142	39	23172
40119	120	30	106	0	4511
40121	480	40	103	106	16723
40140	60	0	0	0	2930
40142	160	40	0	0	6460
40143	350	90	0	37	13850
40144	110	40	0	0	4240
40145	40	0	0	0	1511
40146	210	50	119	34	8203
40150	340	70	90	16	13264
40152	70	20	0	0	3043
40155	40	20	0	0	1500
40157	80	0	0	0	2959
40160	1380	370	260	143	54230
40162	410	80	115	48	15966
40165	2360	580	517	268	92960
40170	30	0	0	0	1376
40171	40	0	0	0	2404
40175	990	220	200	109	38690
40176	70	20	0	0	2820
40177	100	40	0	0	3783
40178	30	0	0	0	1269
40202	180	140	0	81	7654
40203	360	190	72	68	14255
40204	1110	730	281	337	48362
40205	1820	1030	162	375	77422
40206	1480	840	178	424	63045
40207	2180	1230	201	440	91792
40208	340	180	107	59	14479
40209	40	0	0	0	2218
40210	330	140	89	49	13006
40211	660	260	130	92	26301
40212	460	150	96	76	18193
40213	990	370	127	166	40113
40214	2380	780	430	308	95279
40215	750	260	159	123	30084
40216	2560	830	485	277	102353
40217	970	470	137	288	41038
40218	1780	680	341	292	71032
40219	2240	730	500	270	90251
40220	2760	1180	340	505	113295
40222	1600	830	261	307	67284
40223	1720	760	173	285	70986
40228	1360	480	275	230	54085
40229	2750	740	672	400	109652
40241	2090	980	242	364	86676
40242	860	370	153	188	35453
40243	910	380	77	142	36892
40245	1790	710	348	281	71336
40258	1930	570	339	210	76943
40272	2410	660	485	258	96037
40291	3020	1070	568	493	122945
40299	2920	1080	513	500	117666
40311	370	70	152	33	14210
40312	260	70	144	25	10111
40313	90	30	0	27	3325
40316	30	0	0	0	1586
40322	150	20	150	16	5709
40324	2970	900	477	497	118746
40328	60	0	0	0	2475
40330	1220	270	250	113	47538
40336	620	110	153	48	23661
40337	300	70	145	27	11067
40342	1560	350	285	196	61261
40346	50	0	0	0	1745
40347	200	70	0	55	7782
40351	1020	230	414	141	39120
40353	1270	290	398	193	49140
40356	2390	580	466	387	91716
40358	60	0	0	0	2836
40359	460	120	98	26	17802
40360	330	60	107	21	12993
40361	1020	270	164	112	39778
40370	190	40	0	0	7725
40371	130	30	101	31	5207
40372	180	60	0	18	7107
40374	90	20	0	0	3156
40379	230	50	101	34	9002
40380	330	60	220	29	12814
40383	1460	440	227	184	57503
40385	230	50	103	0	8619
40387	90	20	78	0	3499
40390	390	70	99	57	13897
40391	2100	510	438	289	82894
40402	160	30	67	34	6089
40403	1690	360	269	224	64616
40409	210	40	141	0	7819
40419	220	40	121	36	8294
40422	1260	350	175	164	50281
40437	240	50	117	31	9375
40440	130	40	0	27	5137
40442	60	0	0	0	2212
40444	880	180	200	101	33755
40445	30	0	0	0	1168
40447	340	60	308	16	12695
40456	510	100	167	52	19305
40460	50	0	0	0	1937
40461	170	40	0	0	6378
40464	70	0	0	0	2462
40468	130	40	0	42	4845
40472	70	0	0	0	2876
40475	2970	800	651	504	116645
40481	30	0	0	0	1188
40484	710	140	250	74	27537
40486	100	0	0	0	3717
40489	170	30	129	0	6303
40502	1520	840	194	335	64053
40503	2030	840	254	337	83506
40504	1170	460	148	171	46591
40505	1380	470	201	212	54576
40507	130	100	0	53	6091
40508	460	260	106	129	19253
40509	2550	1150	422	579	103709
40510	40	30	0	0	1839
40511	2130	910	275	451	85506
40513	570	240	185	57	23288
40514	1210	430	224	238	47995
40515	2370	890	346	572	95322
40516	200	90	0	39	7967
40517	2230	920	309	568	90552
40601	3440	1200	532	431	140434
40701	1370	240	363	200	52802
40729	260	50	181	17	9562
40734	180	30	100	35	6369
40737	70	0	0	0	2463
40740	160	30	100	36	5898
40741	1130	200	243	161	43271
40744	1010	170	238	130	38740
40759	90	0	0	0	3214
40763	0	0	0	0	0
40769	660	100	256	79	24664
40771	40	0	0	0	1585
40806	110	20	0	0	4357
40810	50	0	0	0	1917
40813	30	0	0	0	1239
40815	40	0	0	0	1634
40819	30	0	0	0	954
40820	20	0	0	0	973
40823	130	50	70	34	5138
40826	50	0	0	0	2381
40827	30	0	0	0	1066
40828	120	20	99	0	4308
40831	190	60	102	20	7505
40845	20	0	0	0	824
40856	0	0	0	0	0
40862	0	0	0	0	0
40863	30	0	0	0	1752
40865	20	0	0	0	811
40868	30	0	0	0	1303
40870	30	0	0	0	1779
40873	90	0	0	0	3319
40902	40	0	0	0	1444
40903	50	0	0	0	2344
40906	450	90	150	81	16909
40914	50	0	0	0	2280
40915	50	0	0	0	2034
40923	40	0	0	0	1320
40927	40	0	0	0	1896
40935	60	0	0	0	1990
40939	20	0	0	0	862
40940	30	0	0	0	1479
40943	40	0	0	0	1393
40949	40	0	0	0	1584
40953	40	0	0	0	1598
40958	30	0	0	0	1401
40962	580	90	212	68	22056
40965	470	100	162	50	18444
40972	40	0	0	0	1637
40977	370	70	147	32	14172
40988	30	0	0	0	1200
41001	1220	340	234	154	48309
41002	160	40	131	24	6257
41003	150	40	94	40	5896
41004	290	80	169	21	11338
41005	1730	540	431	279	68301
41006	320	70	60	41	12576
41007	290	80	0	28	11406
41008	450	140	165	33	17977
41010	200	70	0	0	7880
41011	1340	740	242	305	56923
41014	340	150	81	73	14047
41015	1290	460	294	210	52235
41016	370	150	205	62	15245
41017	2880	1210	583	466	118473
41018	1910	620	393	351	77026
41030	380	90	160	46	14876
41031	1030	210	189	94	40360
41033	140	30	101	0	5308
41034	60	0	0	0	2429
41035	680	160	188	68	26296
41039	160	40	135	28	5942
41040	440	100	88	32	17183
41041	390	80	185	33	14742
41042	3560	1270	845	511	144998
41043	140	50	129	20	5548
41044	70	30	0	0	2846
41045	80	30	0	0	3151
41046	100	30	0	22	4058
41048	990	270	177	187	38487
41049	120	30	79	25	4551
41051	2160	600	525	411	85703
41052	20	0	0	0	921
41055	90	20	0	18	3301
41056	760	210	229	84	30050
41059	200	80	120	0	8011
41063	230	60	99	24	9124
41064	110	30	0	0	4140
41071	1200	610	245	294	51903
41073	440	190	153	92	18169
41074	310	100	160	48	12359
41075	1130	480	213	206	45887
41076	1270	570	184	202	52459
41080	130	40	157	28	4834
41083	70	20	0	18	2636
41086	130	40	0	15	4799
41091	1020	270	252	153	39115
41092	250	50	92	20	9557
41093	130	30	176	15	4753
41094	880	240	184	138	34497
41095	230	60	66	29	9206
41097	400	80	104	38	15109
41098	100	30	0	0	3852
41101	930	270	309	162	36923
41102	1070	270	361	129	42624
41121	100	30	71	24	3809
41124	40	0	0	0	1440
41129	520	120	231	50	20590
41132	0	0	0	0	0
41139	480	100	253	65	18826
41141	120	30	207	52	4195
41143	770	170	689	63	29472
41144	610	120	344	49	23406
41146	40	0	0	0	1932
41149	30	0	0	0	1858
41159	20	0	0	0	1406
41164	610	110	427	49	22355
41166	40	0	0	0	1429
41168	170	30	86	0	6361
41169	330	80	0	25	13014
41171	160	40	166	15	5867
41174	60	30	108	0	2356
41175	300	60	278	37	11144
41179	340	70	202	38	12997
41180	40	0	86	0	1370
41183	100	20	0	0	3978
41189	140	40	116	47	5095
41203	40	0	0	0	1928
41204	30	0	0	0	1760
41214	40	0	0	0	2094
41216	60	0	0	0	2237
41219	120	20	106	0	4448
41222	140	20	0	49	5350
41224	220	50	79	0	8867
41230	630	110	260	42	24136
41231	60	0	0	0	2280
41232	30	0	0	0	1185
41234	30	0	0	0	979
41238	50	0	0	0	1991
41240	330	80	134	42	13168
41250	40	0	0	0	1450
41254	20	0	0	0	962
41255	50	0	0	0	1848
41256	100	40	0	0	4048
41257	0	0	0	0	0
41260	50	0	0	0	1818
41262	40	0	0	0	1490
41263	40	0	0	0	2247
41264	0	0	0	0	0
41265	90	30	0	26	3323
41267	30	0	0	0	1150
41274	40	0	0	0	1454
41301	220	40	80	24	8354
41311	250	70	114	18	9610
41314	160	40	0	0	6206
41317	20	0	0	0	1089
41332	50	0	0	0	1928
41339	410	70	150	43	15464
41348	60	0	0	0	2299
41352	30	0	0	0	949
41360	30	0	0	0	1296
41365	40	0	0	0	2178
41385	50	0	0	0	2611
41408	30	0	0	0	1251
41421	30	0	0	0	1603
41425	60	0	0	0	2136
41464	30	0	0	0	1127
41465	520	80	417	34	18914
41472	450	80	296	50	17003
41501	930	210	308	118	36411
41503	30	0	0	0	1147
41512	40	0	0	0	1438
41513	30	0	0	0	1031
41514	170	30	89	0	6928
41519	60	0	0	0	2142
41522	220	40	118	14	8640
41524	30	0	0	0	1880
41527	30	0	0	0	1389
41528	20	0	0	0	914
41531	60	0	0	0	2200
41535	20	0	0	0	889
41537	180	40	180	0	6749
41539	90	20	109	0	3421
41540	30	0	0	0	1100
41543	30	0	0	0	1034
41544	40	0	0	0	1611
41548	30	0	0	0	1189
41553	110	30	118	0	4359
41554	40	0	0	0	1426
41555	40	0	0	0	1336
41557	90	0	92	0	3398
41558	20	0	0	0	879
41559	30	0	0	0	1308
41560	20	0	0	0	895
41562	120	30	0	23	4388
41563	20	0	0	0	1125
41564	70	0	0	0	2552
41566	0	0	0	0	0
41568	40	0	0	0	1806
41571	30	0	0	0	964
41572	160	40	136	22	6008
41601	70	30	0	0	2627
41602	50	0	0	0	1992
41603	70	0	0	0	2774
41604	30	0	0	0	1687
41605	50	0	0	0	1963
41606	40	0	0	0	2083
41607	30	0	0	0	1445
41615	30	0	0	0	1281
41616	30	0	0	0	1064
41622	30	0	0	0	1169
41630	60	0	0	0	2737
41631	30	0	0	0	1339
41632	40	0	0	0	2048
41635	110	30	84	0	4252
41636	50	0	0	0	2450
41640	50	0	0	0	1789
41642	30	0	0	0	1027
41645	50	0	0	0	1882
41647	60	20	0	0	2192
41649	110	30	106	0	4264
41650	30	0	0	0	1790
41653	560	140	200	49	22157
41655	30	0	0	0	1005
41659	30	0	0	0	1252
41660	40	0	0	0	1671
41666	30	0	0	0	1221
41667	0	0	0	0	0
41669	30	0	0	0	1515
41701	510	110	172	59	20077
41712	30	0	0	0	1741
41713	30	0	0	0	1393
41714	40	0	0	0	2147
41719	70	0	0	0	2666
41721	30	0	0	0	1215
41722	80	20	0	0	3332
41723	40	0	0	0	1440
41727	50	0	0	0	2106
41731	70	0	0	0	2606
41740	40	0	0	0	1348
41746	20	0	0	0	774
41749	180	60	114	0	7041
